identifier,column_name,percent_missing
29185072,29185072,50.499325236167344
29185123,29185123,41.07962213225371
29185131,29185131,83.50877192982456
29185142,29185142,40.67476383265857
29185154,29185154,87.1255060728745
29185301,29185301,40.67476383265857
29185511,29185511,41.02564102564103
29185521,29185521,71.36302294197031
29185527,29185527,96.49122807017544
29185611,29185611,40.67476383265857
29185911,29185911,42.07827260458839
29195072,29195072,47.989203778677464
29195123,29195123,41.78137651821862
29195131,29195131,66.23481781376518
29195142,29195142,40.67476383265857
29195154,29195154,78.70445344129554
29195301,29195301,40.67476383265857
29195511,29195511,41.02564102564103
29195521,29195521,80.13495276653171
29195611,29195611,40.67476383265857
29195911,29195911,42.02429149797571
29225072,29225072,51.767881241565455
29225123,29225123,88.0701754385965
29225131,29225131,89.47368421052632
29225142,29225142,40.67476383265857
29225154,29225154,85.31713900134953
29225301,29225301,40.67476383265857
29225511,29225511,69.95951417004049
29225521,29225521,98.94736842105263
29225611,29225611,40.67476383265857
29225911,29225911,43.42780026990553
29235072,29235072,57.54385964912281
29235123,29235123,85.26315789473684
29235142,29235142,40.67476383265857
29235154,29235154,93.33333333333333
29235301,29235301,40.67476383265857
29235511,29235511,62.18623481781376
29235521,29235521,99.64912280701755
29235611,29235611,40.67476383265857
29235911,29235911,44.77732793522267
29245072,29245072,52.52361673414305
29245123,29245123,91.9298245614035
29245131,29245131,92.63157894736842
29245142,29245142,41.02564102564103
29245154,29245154,45.2361673414305
29245301,29245301,40.67476383265857
29245511,29245511,45.18218623481781
29245611,29245611,40.67476383265857
29245911,29245911,43.42780026990553
29285072,29285072,86.01889338731444
29285123,29285123,99.29824561403508
29285142,29285142,45.2361673414305
29285154,29285154,99.35222672064778
29285301,29285301,41.72739541160594
29285511,29285511,100.0
29285611,29285611,41.72739541160594
29285911,29285911,54.304993252361676
29435072,29435072,51.120107962213226
29435123,29435123,89.12280701754386
29435131,29435131,78.02968960863697
29435142,29435142,40.67476383265857
29435154,29435154,75.8974358974359
29435301,29435301,40.67476383265857
29435511,29435511,40.67476383265857
29435521,29435521,95.43859649122807
29435611,29435611,40.67476383265857
29435911,29435911,44.12955465587044
29455072,29455072,81.24156545209176
29455123,29455123,92.63157894736842
29455142,29455142,40.67476383265857
29455154,29455154,82.45614035087719
29455301,29455301,40.67476383265857
29455511,29455511,41.02564102564103
29455521,29455521,91.9298245614035
29455611,29455611,43.13090418353576
29455911,29455911,53.711201079622136
29465072,29465072,51.201079622132255
29465123,29465123,94.03508771929825
29465131,29465131,85.96491228070175
29465142,29465142,40.67476383265857
29465154,29465154,41.37651821862348
29465301,29465301,40.67476383265857
29465511,29465511,40.67476383265857
29465521,29465521,63.9136302294197
29465611,29465611,40.67476383265857
29465911,29465911,45.18218623481781
29485072,29485072,50.418353576248315
29485123,29485123,51.497975708502025
29485131,29485131,82.40215924426451
29485142,29485142,40.67476383265857
29485154,29485154,58.59649122807018
29485301,29485301,40.67476383265857
29485511,29485511,41.97031039136302
29485521,29485521,64.12955465587045
29485611,29485611,40.67476383265857
29485911,29485911,44.83130904183536
29495072,29495072,84.56140350877193
29495123,29495123,48.178137651821864
29495131,29495131,96.49122807017544
29495142,29495142,40.67476383265857
29495154,29495154,88.12415654520917
29495301,29495301,40.67476383265857
29495511,29495511,41.37651821862348
29495521,29495521,97.89473684210526
29495527,29495527,41.37651821862348
29495611,29495611,41.02564102564103
29495911,29495911,52.90148448043185
29605072,29605072,47.557354925775975
29605142,29605142,40.67476383265857
29605154,29605154,40.67476383265857
29605301,29605301,40.67476383265857
29605511,29605511,41.02564102564103
29605521,29605521,44.18353576248313
29605527,29605527,95.84345479082322
29605611,29605611,40.72874493927125
29605911,29605911,41.43049932523617
29615072,29615072,99.64912280701755
29615142,29615142,44.45344129554656
29615154,29615154,44.45344129554656
29615301,29615301,44.45344129554656
29615511,29615511,75.84345479082322
29615521,29615521,99.29824561403508
29615611,29615611,45.802968960863694
29615911,29615911,62.64507422402159
155312,155312,37.78677462887989
155419,155419,38.13765182186235
155510,155510,37.78677462887989
275312,275312,39.37921727395412
275419,275419,42.02429149797571
275510,275510,39.37921727395412
305510,305510,39.37921727395412
445312,445312,48.987854251012145
445419,445419,49.041835357624834
445510,445510,48.987854251012145
515510,515510,19.40620782726046
565312,565312,17.732793522267208
565419,565419,18.02968960863698
565510,565510,17.732793522267208
605510,605510,72.82051282051282
715312,715312,68.93387314439946
715419,715419,69.31174089068826
715510,715510,68.93387314439946
755312,755312,62.26720647773279
755419,755419,62.99595141700405
755510,755510,62.26720647773279
795312,795312,57.70580296896086
795419,795419,58.21862348178138
795510,795510,57.70580296896086
835312,835312,45.37112010796221
835419,835419,46.23481781376518
835510,835510,45.34412955465587
895312,895312,86.3157894736842
895419,895419,87.01754385964912
895510,895510,86.3157894736842
925312,925312,98.46153846153847
925419,925419,98.46153846153847
925510,925510,98.46153846153847
945312,945312,95.38461538461539
945419,945419,95.38461538461539
945510,945510,95.38461538461539
975312,975312,81.889338731444
975419,975419,82.56410256410257
975510,975510,81.8353576248313
1015312,1015312,94.60188933873144
1015419,1015419,94.79082321187585
1015510,1015510,94.60188933873144
1035312,1035312,87.3144399460189
1035419,1035419,87.96221322537112
1035510,1035510,87.3144399460189
1085312,1085312,71.14709851551957
1085419,1085419,71.33603238866397
1085510,1085510,71.2280701754386
1165312,1165312,23.157894736842106
1165419,1165419,23.373819163292847
1165510,1165510,23.157894736842106
1225312,1225312,46.20782726045884
1225419,1225419,46.72064777327935
1225510,1225510,46.20782726045884
1255312,1255312,53.819163292847506
1255419,1255419,54.33198380566802
1255510,1255510,53.630229419703106
1355312,1355312,92.82051282051282
1355419,1355419,92.82051282051282
1355510,1355510,92.82051282051282
1365312,1365312,77.21997300944669
1365419,1365419,77.27395411605939
1365510,1365510,77.21997300944669
1375312,1375312,73.19838056680162
1375419,1375419,73.306342780027
1375510,1375510,72.84750337381917
1495312,1495312,66.5587044534413
1495419,1495419,67.17948717948718
1495510,1495510,66.09986504723346
1565312,1565312,52.199730094466936
1565419,1565419,53.144399460188936
1565510,1565510,51.686909581646425
1575312,1575312,70.49932523616734
1575419,1575419,72.38866396761134
1575510,1575510,70.49932523616734
1615312,1615312,98.46153846153847
1615419,1615419,98.46153846153847
1615510,1615510,98.46153846153847
1625510,1625510,33.738191632928476
1655510,1655510,33.41430499325236
1765312,1765312,39.8110661268556
1765419,1765419,40.26990553306343
1765510,1765510,39.75708502024292
1815312,1815312,68.66396761133603
1815419,1815419,69.1497975708502
1815510,1815510,68.71794871794872
1875312,1875312,51.63292847503374
1875419,1875419,51.875843454790825
1875510,1875510,51.63292847503374
1915312,1915312,73.92712550607287
1915419,1915419,74.27800269905534
1915510,1915510,73.6842105263158
1955312,1955312,82.02429149797571
1955419,1955419,82.13225371120107
1955510,1955510,82.02429149797571
1975312,1975312,87.93522267206478
1975419,1975419,87.96221322537112
1975510,1975510,87.93522267206478
2015312,2015312,74.70985155195682
2015419,2015419,74.73684210526316
2015510,2015510,74.70985155195682
2035312,2035312,96.70715249662618
2035419,2035419,96.70715249662618
2035510,2035510,96.70715249662618
2055312,2055312,82.75303643724696
2055419,2055419,82.80701754385964
2055510,2055510,82.75303643724696
2105312,2105312,86.693657219973
2105419,2105419,86.99055330634278
2105510,2105510,86.693657219973
2115312,2115312,47.09851551956815
2115419,2115419,48.178137651821864
2115510,2115510,47.152496626180834
2165312,2165312,99.48717948717949
2165419,2165419,99.48717948717949
2165510,2165510,98.43454790823212
2175312,2175312,83.7246963562753
2175419,2175419,83.88663967611336
2175510,2175510,83.21187584345479
2205312,2205312,87.90823211875843
2205419,2205419,88.50202429149797
2205510,2205510,86.15384615384616
2215312,2215312,75.65452091767881
2215419,2215419,76.59919028340082
2215510,2215510,75.65452091767881
2225312,2225312,72.57759784075573
2225419,2225419,74.0620782726046
2225510,2225510,72.76653171390014
2235312,2235312,91.12010796221323
2235419,2235419,91.20107962213226
2235510,2235510,90.0944669365722
2245312,2245312,96.92307692307692
2245419,2245419,96.92307692307692
2245510,2245510,96.92307692307692
2255312,2255312,84.91228070175438
2255419,2255419,85.45209176788124
2255510,2255510,84.96626180836707
2265312,2265312,94.35897435897436
2265419,2265419,94.35897435897436
2265510,2265510,93.84615384615384
2345312,2345312,67.3144399460189
2345419,2345419,68.582995951417
2345510,2345510,65.77597840755736
2365312,2365312,51.36302294197031
2365419,2365419,52.469635627530366
2365510,2365510,51.36302294197031
2375510,2375510,50.445344129554655
2425312,2425312,43.07692307692308
2425419,2425419,43.61673414304993
2425510,2425510,43.07692307692308
2445510,2445510,51.84885290148448
2495312,2495312,59.64912280701754
2495419,2495419,59.64912280701754
2495510,2495510,59.54116059379217
2525510,2525510,58.16464237516869
2545312,2545312,77.94871794871794
2545419,2545419,77.94871794871794
2545510,2545510,77.94871794871794
2565510,2565510,78.19163292847503
2575510,2575510,77.65182186234817
2585510,2585510,73.27935222672065
2605312,2605312,78.73144399460189
2605419,2605419,79.73009446693658
2605510,2605510,78.70445344129554
2615510,2615510,82.56410256410257
2635312,2635312,96.41025641025641
2635419,2635419,96.41025641025641
2635510,2635510,96.41025641025641
2655312,2655312,82.42914979757084
2655419,2655419,85.0472334682861
2655510,2655510,82.42914979757084
2675312,2675312,63.02294197031039
2675419,2675419,64.39946018893387
2675510,2675510,63.07692307692308
2685510,2685510,59.27125506072875
2705312,2705312,68.50202429149797
2705419,2705419,68.71794871794872
2705510,2705510,68.50202429149797
2715510,2715510,68.12415654520917
2755312,2755312,97.43589743589743
2755419,2755419,97.43589743589743
2755510,2755510,97.43589743589743
2775312,2775312,99.48717948717949
2775419,2775419,99.48717948717949
2775510,2775510,99.48717948717949
2805312,2805312,89.527665317139
2805419,2805419,89.98650472334683
2805510,2805510,89.527665317139
2815510,2815510,90.25641025641026
2895312,2895312,63.75168690958164
2895419,2895419,63.85964912280702
2895510,2895510,63.75168690958164
2905510,2905510,69.79757085020243
2925312,2925312,88.17813765182186
2925419,2925419,88.93387314439946
2925510,2925510,88.17813765182186
2965312,2965312,93.22537112010797
2965419,2965419,93.22537112010797
2965510,2965510,93.22537112010797
2995312,2995312,93.09041835357625
2995419,2995419,93.4412955465587
2995510,2995510,92.57759784075573
3055312,3055312,100.0
3055419,3055419,100.0
3055510,3055510,100.0
3105312,3105312,98.97435897435898
3105419,3105419,98.97435897435898
3105510,3105510,98.97435897435898
3115510,3115510,98.97435897435898
3285312,3285312,54.17004048582996
3285419,3285419,56.43724696356275
3285510,3285510,55.54655870445344
3295510,3295510,52.71255060728745
3315510,3315510,51.84885290148448
3335312,3335312,73.0634278002699
3335419,3335419,74.35897435897436
3335510,3335510,73.09041835357625
3345510,3345510,68.82591093117409
3365312,3365312,96.00539811066128
3365419,3365419,96.05937921727396
3365510,3365510,96.00539811066128
3395312,3395312,77.84075573549258
3395419,3395419,78.19163292847503
3395510,3395510,72.06477732793522
3585312,3585312,28.15114709851552
3585419,3585419,28.25910931174089
3585510,3585510,27.58434547908232
3665312,3665312,84.80431848852902
3665419,3665419,86.20782726045884
3665510,3665510,84.72334682860999
3675312,3675312,79.10931174089069
3675419,3675419,79.43319838056681
3675510,3675510,78.08367071524967
3725312,3725312,50.229419703103915
3725419,3725419,50.418353576248315
3725510,3725510,49.689608636977056
3735312,3735312,69.87854251012146
3735419,3735419,69.98650472334683
3735510,3735510,69.55465587044534
3785312,3785312,99.48717948717949
3785419,3785419,99.48717948717949
3785510,3785510,99.48717948717949
3885312,3885312,18.191632928475034
3885419,3885419,18.46153846153846
3885510,3885510,17.597840755735493
3935312,3935312,53.063427800269906
3935419,3935419,53.252361673414306
3935510,3935510,53.00944669365722
3945312,3945312,44.45344129554656
3945419,3945419,44.64237516869096
3945510,3945510,43.88663967611336
3975312,3975312,35.3306342780027
3975419,3975419,35.95141700404859
3975510,3975510,34.7638326585695
3995312,3995312,57.59784075573549
3995419,3995419,58.24561403508772
3995510,3995510,57.0310391363023
4015312,4015312,42.86099865047233
4015419,4015419,42.9689608636977
4015510,4015510,40.1889338731444
4025312,4025312,74.27800269905534
4025419,4025419,74.30499325236167
4025510,4025510,73.65721997300945
4035312,4035312,30.31039136302294
4035419,4035419,30.364372469635626
4035510,4035510,30.31039136302294
4065312,4065312,50.904183535762485
4065419,4065419,51.336032388663966
4065510,4065510,50.850202429149796
4075312,4075312,73.09041835357625
4075419,4075419,73.19838056680162
4075510,4075510,72.49662618083671
4145312,4145312,48.55600539811066
4145419,4145419,48.879892037786774
4145510,4145510,48.394062078272604
4175312,4175312,58.11066126855601
4175419,4175419,58.19163292847503
4175510,4175510,57.94871794871795
4205312,4205312,70.31039136302294
4205419,4205419,71.7948717948718
4205510,4205510,70.25641025641026
4235312,4235312,91.28205128205128
4235419,4235419,91.28205128205128
4235510,4235510,91.28205128205128
4265312,4265312,37.89473684210526
4265419,4265419,38.05668016194332
4265510,4265510,37.32793522267207
4305312,4305312,77.32793522267207
4305419,4305419,77.4089068825911
4305510,4305510,76.81511470985156
4465312,4465312,76.62618083670715
4465419,4465419,76.62618083670715
4465510,4465510,76.24831309041835
4495312,4495312,92.98245614035088
4495419,4495419,93.14439946018894
4495510,4495510,66.20782726045884
4595312,4595312,92.44264507422402
4595419,4595419,92.46963562753037
4595510,4595510,91.7948717948718
4615312,4615312,92.63157894736842
4615419,4615419,93.36032388663968
4615510,4615510,92.63157894736842
4635312,4635312,5.964912280701754
4635419,4635419,6.288798920377868
4635510,4635510,5.910931174089069
4865312,4865312,42.34817813765182
4865419,4865419,43.5357624831309
4865510,4865510,41.88933873144399
4895312,4895312,76.16734143049932
4895419,4895419,76.16734143049932
4895510,4895510,76.16734143049932
4905312,4905312,42.80701754385965
4905419,4905419,43.83265856950067
4905510,4905510,42.24021592442645
4955312,4955312,65.77597840755736
4955419,4955419,66.90958164642375
4955510,4955510,65.26315789473684
4975312,4975312,49.149797570850204
4975419,4975419,50.256410256410255
4975510,4975510,48.475033738191634
5075312,5075312,62.40215924426451
5075419,5075419,63.58974358974359
5075510,5075510,61.83535762483131
5125312,5125312,66.34278002699055
5125419,5125419,67.53036437246963
5125510,5125510,65.47908232118759
5155312,5155312,53.036437246963565
5155419,5155419,53.036437246963565
5155510,5155510,52.52361673414305
5215312,5215312,57.19298245614035
5215419,5215419,57.2199730094467
5215510,5215510,56.16734143049933
5235312,5235312,76.78812415654521
5235419,5235419,76.92307692307692
5235510,5235510,76.2753036437247
5265312,5265312,65.20917678812415
5265419,5265419,65.8029689608637
5265510,5265510,65.18218623481782
5305312,5305312,82.42914979757084
5305419,5305419,82.61808367071525
5305510,5305510,82.40215924426451
5315312,5315312,66.7476383265857
5315419,5315419,67.15249662618083
5315510,5315510,66.66666666666667
5345312,5345312,59.16329284750337
5345419,5345419,59.78407557354926
5345510,5345510,59.16329284750337
5365312,5365312,55.8974358974359
5365419,5365419,56.24831309041836
5365510,5365510,55.81646423751687
5415312,5415312,85.10121457489879
5415419,5415419,86.04588394062078
5415510,5415510,85.12820512820512
5425312,5425312,98.110661268556
5425419,5425419,98.59649122807018
5425510,5425510,98.110661268556
5445312,5445312,62.24021592442645
5445419,5445419,62.24021592442645
5445510,5445510,62.18623481781376
5475312,5475312,78.38056680161944
5475419,5475419,78.94736842105263
5475510,5475510,77.92172739541161
5495312,5495312,90.04048582995951
5495419,5495419,90.76923076923077
5495510,5495510,90.04048582995951
5505312,5505312,82.34817813765183
5505419,5505419,83.26585695006747
5505510,5505510,81.34952766531714
5525312,5525312,88.04318488529015
5525419,5525419,88.28609986504723
5525510,5525510,87.71929824561404
5545312,5545312,94.30499325236167
5545419,5545419,94.54790823211876
5545510,5545510,94.0080971659919
5585312,5585312,71.87584345479083
5585419,5585419,72.03778677462888
5585510,5585510,71.06612685560054
5605312,5605312,53.84615384615385
5605419,5605419,54.14304993252362
5605510,5605510,53.90013495276653
5645510,5645510,65.26315789473684
5675312,5675312,44.15654520917679
5675419,5675419,44.77732793522267
5675510,5675510,43.21187584345479
5685312,5685312,55.76248313090419
5685419,5685419,56.38326585695007
5685510,5685510,55.00674763832659
5695312,5695312,74.25101214574899
5695419,5695419,75.16869095816465
5695510,5695510,74.1970310391363
5715312,5715312,53.98110661268556
5715419,5715419,54.06207827260459
5715510,5715510,53.41430499325236
5725312,5725312,68.15114709851552
5725419,5725419,69.3387314439946
5725510,5725510,68.15114709851552
5745312,5745312,59.83805668016194
5745419,5745419,59.91902834008097
5745510,5745510,59.83805668016194
5775312,5775312,81.4574898785425
5775419,5775419,81.4574898785425
5775510,5775510,80.94466936572199
5875312,5875312,92.01079622132254
5875419,5875419,92.01079622132254
5875510,5875510,92.01079622132254
5915312,5915312,97.94871794871794
5915419,5915419,97.94871794871794
5915510,5915510,97.94871794871794
5925312,5925312,88.12415654520917
5925419,5925419,89.12280701754386
5925510,5925510,88.12415654520917
6005312,6005312,69.68960863697706
6005419,6005419,69.77058029689609
6005510,6005510,68.63697705802969
6035312,6035312,66.20782726045884
6035419,6035419,67.66531713900135
6035510,6035510,65.2361673414305
6195312,6195312,24.939271255060728
6195419,6195419,25.371120107962213
6195510,6195510,24.426450742240217
6565312,6565312,61.80836707152497
6565419,6565419,62.86099865047233
6565510,6565510,61.80836707152497
6615312,6615312,70.82321187584346
6615419,6615419,70.82321187584346
6615510,6615510,70.55330634278003
6675312,6675312,76.22132253711202
6675419,6675419,76.59919028340082
6675510,6675510,76.22132253711202
6715312,6715312,98.46153846153847
6715419,6715419,98.46153846153847
6715510,6715510,98.46153846153847
6775312,6775312,85.0472334682861
6775419,6775419,86.39676113360323
6775510,6775510,85.07422402159244
6875312,6875312,80.05398110661268
6875419,6875419,80.05398110661268
6875510,6875510,79.70310391363023
6895312,6895312,68.60998650472335
6895419,6895419,68.79892037786774
6895510,6895510,68.60998650472335
6925312,6925312,94.89878542510121
6925419,6925419,94.9527665317139
6925510,6925510,94.08906882591093
6935312,6935312,96.41025641025641
6935419,6935419,96.41025641025641
6935510,6935510,95.38461538461539
6985312,6985312,96.41025641025641
6985419,6985419,96.41025641025641
6985510,6985510,95.8974358974359
7025312,7025312,89.23076923076923
7025419,7025419,89.23076923076923
7025510,7025510,89.23076923076923
7115312,7115312,80.83670715249663
7115419,7115419,81.29554655870446
7115510,7115510,80.56680161943319
7205312,7205312,81.29554655870446
7205419,7205419,81.48448043184885
7205510,7205510,81.24156545209176
7235312,7235312,68.0701754385965
7235419,7235419,68.90688259109312
7235510,7235510,66.53171390013495
7485312,7485312,97.43589743589743
7485419,7485419,97.94871794871794
7485510,7485510,96.59919028340082
7545312,7545312,97.43589743589743
7545419,7545419,97.43589743589743
7545510,7545510,95.92442645074225
7675510,7675510,53.711201079622136
7735312,7735312,87.39541160593792
7735419,7735419,89.9055330634278
7735510,7735510,87.0715249662618
7775312,7775312,91.39001349527665
7775419,7775419,91.98380566801619
7775510,7775510,91.65991902834008
7785510,7785510,98.97435897435898
7805312,7805312,91.33603238866397
7805419,7805419,91.9298245614035
7805510,7805510,91.2280701754386
7825312,7825312,88.71794871794872
7825419,7825419,88.71794871794872
7825510,7825510,88.71794871794872
7885312,7885312,97.94871794871794
7885419,7885419,98.70445344129554
7885510,7885510,97.94871794871794
7895312,7895312,88.2051282051282
7895419,7895419,88.85290148448043
7895510,7895510,88.2051282051282
8005312,8005312,95.8974358974359
8005419,8005419,95.8974358974359
8005510,8005510,95.8974358974359
8095312,8095312,97.43589743589743
8095419,8095419,97.43589743589743
8095510,8095510,96.92307692307692
8135510,8135510,95.8974358974359
8215312,8215312,93.33333333333333
8215419,8215419,93.33333333333333
8215510,8215510,89.47368421052632
8265312,8265312,34.197031039136306
8265419,8265419,35.60053981106613
8265510,8265510,34.22402159244265
8365312,8365312,85.96491228070175
8365419,8365419,85.96491228070175
8365510,8365510,85.26315789473684
8395510,8395510,100.0
8665111,8665111,5.53306342780027
8675320,8675320,5.020242914979757
8675417,8675417,5.020242914979757
8675510,8675510,5.020242914979757
8685320,8685320,5.020242914979757
8685510,8685510,6.612685560053981
8695320,8695320,5.020242914979757
8695510,8695510,6.612685560053981
8825318,8825318,8.043184885290149
8825420,8825420,8.043184885290149
8825510,8825510,8.043184885290149
8855510,8855510,68.17813765182186
8865510,8865510,43.40080971659919
8875510,8875510,90.20242914979757
8885510,8885510,38.73144399460189
8895510,8895510,72.79352226720648
8905510,8905510,90.472334682861
8915510,8915510,93.6842105263158
8945510,8945510,69.55465587044534
8955510,8955510,97.43589743589743
8965510,8965510,95.11470985155195
8975510,8975510,69.7165991902834
8985510,8985510,72.11875843454791
8995510,8995510,95.8974358974359
9005510,9005510,80.83670715249663
9015510,9015510,53.333333333333336
9045510,9045510,78.4885290148448
9195320,9195320,5.020242914979757
9195420,9195420,6.612685560053981
9195510,9195510,6.612685560053981
9465111,9465111,78.13765182186235
9475320,9475320,86.12685560053981
9475417,9475417,87.1255060728745
9475510,9475510,86.26180836707152
9485320,9485320,86.12685560053981
9485510,9485510,84.77732793522267
9495320,9495320,86.12685560053981
9495510,9495510,84.77732793522267
9515318,9515318,89.20377867746289
9515420,9515420,89.09581646423752
9515510,9515510,87.88124156545209
9525510,9525510,97.00404858299595
9535510,9535510,97.94871794871794
9555510,9555510,98.78542510121457
9575320,9575320,86.12685560053981
9575420,9575420,87.17948717948718
9575510,9575510,84.77732793522267
9765111,9765111,11.201079622132253
9775320,9775320,11.17408906882591
9775417,9775417,11.17408906882591
9775510,9775510,11.17408906882591
9785320,9785320,11.17408906882591
9785510,9785510,12.766531713900134
9795320,9795320,11.17408906882591
9795510,9795510,12.766531713900134
9825318,9825318,59.73009446693657
9825420,9825420,59.73009446693657
9825510,9825510,59.32523616734143
9835510,9835510,94.35897435897436
9845510,9845510,81.8353576248313
9875510,9875510,53.063427800269906
9955320,9955320,11.17408906882591
9955420,9955420,12.766531713900134
9955510,9955510,12.766531713900134
10165111,10165111,8.259109311740891
10175320,10175320,14.197031039136302
10175417,10175417,15.870445344129555
10175510,10175510,15.73549257759784
10185320,10185320,14.197031039136302
10185510,10185510,16.545209176788124
10195320,10195320,14.197031039136302
10195510,10195510,16.545209176788124
10205318,10205318,45.66801619433198
10205420,10205420,45.398110661268554
10205510,10205510,44.96626180836707
10215510,10215510,83.26585695006747
10255320,10255320,14.197031039136302
10255420,10255420,17.19298245614035
10255510,10255510,16.545209176788124
10345111,10345111,14.84480431848853
10355320,10355320,13.657219973009447
10355417,10355417,14.682860998650472
10355510,10355510,13.87314439946019
10365320,10365320,13.657219973009447
10365510,10365510,14.7638326585695
10375320,10375320,13.657219973009447
10375510,10375510,14.7638326585695
10435510,10435510,60.83670715249663
10575112,10575112,4.6423751686909585
10585321,10585321,4.183535762483131
10585424,10585424,4.237516869095816
10585510,10585510,4.156545209176788
10625313,10625313,4.912280701754386
10625410,10625410,4.480431848852901
10625413,10625413,4.588394062078272
10625510,10625510,4.480431848852901
10625513,10625513,4.588394062078272
10685112,10685112,57.46288798920378
10695321,10695321,62.21322537112011
10695424,10695424,63.42780026990553
10695510,10695510,62.59109311740891
10725112,10725112,73.87314439946019
10735321,10735321,80.08097165991903
10735424,10735424,80.78272604588395
10735510,10735510,80.7557354925776
10795112,10795112,59.2442645074224
10805321,10805321,65.9919028340081
10805424,10805424,67.98920377867746
10805510,10805510,67.26045883940621
10895321,10895321,95.54655870445345
10895424,10895424,95.60053981106613
10895510,10895510,94.89878542510121
10915313,10915313,86.34278002699055
10915410,10915410,86.39676113360323
10915413,10915413,86.39676113360323
10915510,10915510,76.57219973009447
10915513,10915513,76.57219973009447
10965111,10965111,20.86369770580297
10975320,10975320,60.5668016194332
10975417,10975417,62.56410256410256
10975510,10975510,62.34817813765182
10985320,10985320,60.5668016194332
10985510,10985510,61.88933873144399
11075111,11075111,41.37651821862348
11085320,11085320,95.73549257759784
11085417,11085417,96.81511470985156
11085510,11085510,96.24831309041835
11105111,11105111,62.05128205128205
11115320,11115320,99.43319838056681
11115417,11115417,99.43319838056681
11115510,11115510,99.43319838056681
11265111,11265111,77.27395411605939
11275320,11275320,81.91632928475033
11275417,11275417,82.51012145748987
11275510,11275510,82.42914979757084
11285320,11285320,80.91767881241566
11285510,11285510,81.1336032388664
11295320,11295320,81.91632928475033
11295510,11295510,82.2132253711201
11305318,11305318,86.12685560053981
11305420,11305420,86.63967611336032
11305510,11305510,86.63967611336032
11405112,11405112,68.15114709851552
11415321,11415321,70.74224021592443
11415424,11415424,71.9298245614035
11415510,11415510,71.71390013495277
11505112,11505112,98.97435897435898
11515321,11515321,98.97435897435898
11515424,11515424,98.97435897435898
11515510,11515510,98.97435897435898
11575111,11575111,98.97435897435898
11585320,11585320,98.97435897435898
11585417,11585417,98.97435897435898
11585510,11585510,98.97435897435898
11635320,11635320,99.54116059379217
11635417,11635417,99.54116059379217
11635510,11635510,70.55330634278003
11665320,11665320,99.54116059379217
11665417,11665417,99.54116059379217
11665510,11665510,74.54790823211876
11765510,11765510,97.94871794871794
11815114,11815114,44.64237516869096
11825314,11825314,100.0
11825422,11825422,100.0
11825510,11825510,36.35627530364373
11835314,11835314,100.0
11835422,11835422,100.0
11835510,11835510,73.11740890688259
11855510,11855510,87.58434547908232
11865510,11865510,88.82591093117409
12255510,12255510,66.50472334682861
12425510,12425510,53.76518218623482
17175312,17175312,9.41970310391363
17175419,17175419,10.067476383265857
17175510,17175510,9.41970310391363
17205312,17205312,5.074224021592443
17205419,17205419,5.101214574898785
17205510,17205510,4.615384615384615
17235312,17235312,30.49932523616734
17235419,17235419,32.739541160593795
17235510,17235510,29.98650472334683
17265312,17265312,14.304993252361674
17265419,17265419,14.412955465587045
17265510,17265510,14.35897435897436
17295312,17295312,42.83400809716599
17295419,17295419,44.02159244264507
17295510,17295510,42.10526315789474
17325510,17325510,7.66531713900135
17355312,17355312,4.156545209176788
17355419,17355419,4.2105263157894735
17355510,17355510,4.156545209176788
17385312,17385312,4.669365721997301
17385419,17385419,4.669365721997301
17385510,17385510,4.156545209176788
17455510,17455510,46.20782726045884
17465111,17465111,5.53306342780027
17495111,17495111,7.125506072874494
17655510,17655510,3.1309041835357623
17805318,17805318,7.530364372469635
17805420,17805420,7.530364372469635
17805510,17805510,7.530364372469635
17835313,17835313,4.372469635627531
17835410,17835410,4.372469635627531
17835510,17835510,4.372469635627531
18045312,18045312,32.63157894736842
18045419,18045419,33.738191632928476
18045510,18045510,31.605937921727396
18065320,18065320,5.020242914979757
18065417,18065417,5.020242914979757
18065510,18065510,5.020242914979757
18075320,18075320,6.666666666666667
18075417,18075417,7.125506072874494
18075510,18075510,7.125506072874494
18085321,18085321,4.156545209176788
18085424,18085424,4.237516869095816
18085510,18085510,4.156545209176788
18095510,18095510,70.41835357624831
18115510,18115510,39.2442645074224
18165510,18165510,62.05128205128205
18415510,18415510,9.041835357624832
20295112,20295112,4.156545209176788
16005510,16005510,97.21997300944669
16005610,16005610,97.84075573549258
16005622,16005622,97.84075573549258
16005910,16005910,97.94871794871794
16005922,16005922,97.94871794871794
16015516,16015516,37.13900134952767
16015616,16015616,100.0
16015622,16015622,100.0
16015916,16015916,100.0
16015922,16015922,100.0
16025516,16025516,58.97435897435897
16035516,16035516,54.008097165991906
16045516,16045516,19.00134952766532
16045616,16045616,100.0
16045622,16045622,100.0
16045916,16045916,100.0
16045922,16045922,100.0
16065516,16065516,73.27935222672065
16065616,16065616,31.39001349527665
16065622,16065622,31.39001349527665
16065916,16065916,64.26450742240216
16065922,16065922,64.26450742240216
16085516,16085516,100.0
16095610,16095610,42.18623481781376
16095622,16095622,42.07827260458839
16095910,16095910,58.02968960863698
16095922,16095922,57.92172739541161
16115516,16115516,100.0
16125510,16125510,63.10391363022942
16125610,16125610,10.87719298245614
16125622,16125622,10.87719298245614
16125910,16125910,37.51686909581647
16125922,16125922,37.48987854251012
16145616,16145616,100.0
